LigandID,Score,SMILES,OnBits
6991,43.7,O([C@@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H](C)O1)[C@@H]1C[C@H]2[C@@](C)([C@H]3[C@H]([C@]4(O)[C@](C)([C@H](C5=CC(=O)OC5)CC4)CC3)CC2)CC1,"13,20,33,36,57,67,73,84,109,119,130,138,144,214,233,245,250,268,285,299,301,313,314,324,336,356,357,412,426,441,449,453,463,489,493,519,528,529,550,555,562,589,609,650,656,682,695,699,722,772,776,805,807,811,817,849,869,897,926,927,956,1008,1019"
4905,7.1,O=[N+]([O-])c1c([C@@H]2C(C(=O)OCC(=O)C)=C(C)NC(C)=C2C(=O)OC)cccc1,"0,3,33,36,64,80,82,90,128,143,145,147,164,171,175,297,354,356,371,387,440,484,526,627,650,695,698,715,716,726,753,755,769,807,838,841,849,893,906,939,973,980,1005,1017,1019"
2612,-3.1,O[C@H]1[C@H](O)C[C@H]2[C@H]3[N+H](Cc4c([C@H]13)cc1OCOc1c4)CC2,"91,140,147,457,807,844"
7458,47.6,O=C(N[C@@]1(C(C)C)C(=O)N2[C@H](CC(C)C)C(=O)N3[C@H]([C@@]2(O)O1)CCC3)[C@H]1C[N+@@H](C)[C@@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1,"91,140,147,457,807,844"
6933,51.9,O=C([O-])/C(/CC/C=C(\C)/C)=C/1\[C@H](OC(=O)C)C[C@@]2(C)[C@]3(C)[C@H]([C@@H](O)C[C@@H]\12)[C@]1(C)[C@@H]([C@H](C)[C@@H](O)CC1)CC3,"5,11,32,33,36,80,96,97,102,138,143,202,233,250,260,268,285,301,328,356,357,401,412,453,479,488,519,521,529,540,550,555,558,584,622,642,650,670,679,694,695,697,714,715,733,740,807,842,849,851,854,861,890,893,921,926,927,1017,1019"
3753,-0.2,N[C@@]1(C)C[N+@@H](C[C@H](CCCC)CC)CN(C[C@H](CCCC)CC)C1,"91,140,147,457,807,844"
8369,66.8,O=C(O[C@H]1[C@@H](O)[C@H]2[C@@](O)(C)[C@H]3[N+H](C[C@H](C)CC3)C[C@H]2[C@H]2[C@]1(O)[C@@H]1[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]3[C@]4(O)[C@H](OC(=O)[C@@](O)(CC)C)CC[C@]3(C)[C@@]1(O4)C2)[C@H](CC)C,"91,140,147,457,807,844"
6018,9.4,Fc1ccc(CNC(=O)C2=C([O-])C(=O)N(C)C(C(NC(=O)c3oc(C)nn3)(C)C)=N2)cc1,"9,26,33,80,90,114,121,128,140,163,197,246,255,256,271,279,310,314,341,351,354,356,378,380,386,392,486,490,495,504,534,549,564,580,584,598,638,646,649,650,656,698,699,709,715,726,730,743,751,758,807,813,831,841,849,893,904,935"
842,-3.6,S(=O)(=O)([O-])C[C@H](S)CS,"1,80,108,229,285,321,350,420,435,452,636,650,696,715,817,852,883,993"
1009,-4.7,FC=1C(=O)NC(=O)N([C@H]2OCCC2)C=1,"4,90,301,314,337,349,356,361,377,405,410,444,445,464,577,605,650,656,699,721,750,758,802,816,849,851,904,926,935,950,989,1019"
2636,-2.8,OC[C@H]1[N+@H](CCCCCCCCC)C[C@H](O)[C@@H](O)[C@@H]1O,"91,140,147,457,807,844"
2583,0.1,O=C(Nc1c(C)cccc1C)[C@H]1[N+@@H](CCCC)CCCC1,"91,140,147,457,807,844"
7558,22.2,O([C@H]1[C@H](O)[C@H](Oc2c(OC)c([O-])c3C(=O)C=C(c4ccccc4)Oc3c2)O[C@@H](C)[C@H]1O)[C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](CO)O1,"13,33,53,64,73,80,115,121,136,175,210,222,233,271,285,299,314,333,356,357,389,427,463,473,489,492,501,512,524,550,575,580,610,630,650,656,666,667,695,696,715,722,726,736,740,751,779,782,784,807,820,841,849,865,869,875,882,897,920,926,946,953,960,965,974,992,1019"
6264,14.6,O=C1c2c(c(C/C=C(\C)/C)c(O)cc2)O[C@H](c2cc(C/C=C(\C)/C)c(O)c(C/C=C(\C)/C)c2)C1,"1,33,80,118,157,202,208,231,233,255,270,314,325,352,356,413,438,451,479,558,574,578,583,623,639,650,656,680,694,707,725,726,750,751,807,822,849,875,892,914,916,926,965,1010,1011,1017,1019"
1990,-2.9,O=C(O[C@@H]1C[C@H](C)CC(C)(C)C1)c1c(O)cccc1,"12,33,36,47,64,102,119,124,145,175,187,250,268,285,356,365,390,423,439,463,578,583,650,679,693,695,698,726,807,849,893,912,926,967,1019"
2600,-0.6,O[C@@H]1[C@H](c2ccc(O)cc2)Oc2c([C@H]1O)c(O)cc(O)c2,"64,157,164,167,225,233,255,289,356,416,463,486,502,513,529,578,583,584,608,624,656,726,745,750,754,779,807,849,875,881,983,1019"
644,-3.8,O[C@H]1OC[C@@H](C)[C@@H]2[C@@H]1[C@H](C)CC2,"33,105,233,285,301,380,475,522,576,609,622,656,756,801,802,807,835,854,899,914,926,968,1019"
3194,8.1,O=C(Oc1cc2c([C@H]3[C@H]([C@H]4[C@@](C)([C@H](O)CC4)CC3)CC2)cc1)C,"3,11,15,33,36,49,105,118,138,212,233,250,289,301,322,325,356,408,452,453,455,519,555,562,622,636,650,695,705,713,714,718,726,728,751,760,807,823,849,875,887,893,917,926,927,1017,1019"
2492,-4.8,O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O1)c1cc(C)c(O)cc1,"13,33,80,210,222,233,299,322,356,367,451,463,489,492,524,578,583,595,610,656,695,696,698,718,726,740,751,801,807,819,820,849,875,897,953,1019"
6293,50.0,O[C@H]1C(C)(C)[C@H]2[C@@](C)([C@H]3[C@](O)(C[C@@]4(C)[C@@H]([C@@]5(C)[C@@H](C(C)(C)[C@@H](O)CC5)CC4)CC3)CC2)CC1,"31,33,36,124,130,138,233,250,263,267,301,310,421,453,470,478,492,507,549,610,632,760,788,807,810,889,904,926,927,973,1008,1019"
1945,-3.3,O(C)c1c(OC)ccc2c(OC)c3c(occ3)nc12,"28,33,61,94,144,166,207,209,249,333,356,378,444,452,489,504,512,528,575,613,656,695,700,709,726,787,831,841,849,908,946"
3984,2.6,O=C(O[C@@H]1[C@H]2C(=C)C(=O)O[C@H]2[C@H]2[C@H](C)[C@H](O)C[C@@H]2C(=C)C1)C(CO)=C,"33,35,64,65,80,102,139,217,221,222,231,233,268,285,314,321,323,342,356,391,407,428,433,455,472,498,509,534,562,574,581,585,640,650,656,695,750,798,804,807,849,854,861,893,901,926,948,950,1019,1022"
7104,27.2,O([C@@H]1O[C@@H](C)[C@H](O)[C@H](O)C1)[C@@H]1C[C@]2(O)[C@@](CO)([C@H]3[C@@H]([C@]4(O)[C@@](C)([C@H](C5=CC(=O)OC5)CC4)CC3)CC2)CC1,"33,36,57,67,80,84,98,109,119,130,138,169,222,233,245,250,263,268,285,301,313,314,324,336,356,357,389,407,412,426,441,449,463,485,492,493,519,529,550,555,574,609,650,656,679,682,687,695,699,722,754,776,805,807,811,849,857,897,920,926,928,964,1008,1019"
1224,-4.1,O(OCc1ccccc1)Cc1ccccc1,"42,64,80,175,356,389,625,695,726,730,745,784,849,902,1018"
4976,22.1,O=C1OCC([C@H]2[C@@]3(C)[C@](O)([C@H]4[C@H]([C@]5(CO)[C@H](C[C@@H](O)CC5)CC4)CC3)CC2)=C1,"26,33,36,57,67,80,84,109,130,138,161,222,233,250,268,301,313,314,336,356,389,412,426,441,449,493,494,500,519,528,529,555,562,590,609,650,656,682,699,775,776,805,807,811,832,849,857,926,956,965,1008,1019"
67,-3.1,C[N+H]1CCOCC1,"91,140,147,457,807,844"
3688,3.8,O=C(C[C@@H]1[N+@H](C)[C@H](C[C@@H](O)c2ccccc2)CCC1)c1ccccc1,"91,140,147,457,807,844"
7424,50.2,O=C(O[C@@H]1[C@]2(O)O[C@H]3[C@@H](O[C@H]2O[C@@H](C)C1)C[C@@H]1[C@@](C=O)([C@@H]2[C@H]([C@]4(O)[C@@](C)([C@H](C5=CC(=O)OC5)CC4)CC2)CC1)C3)C,"11,24,33,36,46,57,67,84,102,109,130,138,149,178,206,235,249,250,268,284,285,301,309,313,314,336,355,356,412,426,441,449,493,500,503,508,519,521,523,528,529,555,562,609,650,656,679,682,694,695,699,705,776,781,792,795,805,807,811,833,843,844,849,858,886,893,897,926,935,956,1001,1004,1008,1017,1019"
6727,16.9,O(C)c1c(O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](CO)O2)cc([O-])c2C(=O)C([O-])=C(c3ccc(OC)cc3)Oc12,"13,33,64,80,133,136,177,210,222,233,271,280,299,314,322,333,356,378,389,407,419,423,433,463,489,492,512,524,525,575,580,610,650,656,695,696,715,718,726,740,751,781,807,820,831,841,849,875,879,882,896,897,946,953,960,1004,1005,1019"
910,-5.1,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,"1,186,202,227,231,278,387,389,457,508,650,694,715,770,807,829,876,893,1004,1020"
4699,10.4,O=C1/C(=N/Nc2c(C)cc(N=Nc3c(C)cccc3)cc2)/c2c(cccc2)C=C1,"3,18,21,33,64,128,130,175,194,200,202,314,352,354,356,367,369,416,418,424,433,465,471,547,650,656,674,698,725,726,747,755,776,780,830,832,849,852,871,875,896,905,931,975,984"
1634,-3.1,O[C@@H]1[C@@H](c2ccccc2)Oc2c([C@@H]1O)cccc2,"3,64,80,164,175,233,255,356,371,380,389,416,457,463,529,584,639,656,726,750,807,849,876,881,983,1019"
2206,-0.9,C=C1C2CC3([C@H]([C@]4(C)[C@@H](C(C)(C)CCC4)CC3)CC2)C1,"4,33,35,36,72,138,208,250,267,290,298,301,310,313,337,342,356,380,453,478,507,574,632,638,679,770,778,889,926,940,976,999,1004,1016,1019"
7364,30.1,O=C[C@]12[C@@](O)(C[C@@H](O[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@@H](C)O3)CC1)CC[C@@H]1[C@]3(O)[C@@](C)([C@H](O)C[C@@H]21)[C@H](C1=CC(=O)OC1)CC3,"13,33,36,57,63,67,73,82,84,109,119,130,131,138,197,233,245,250,263,268,285,299,301,313,314,324,336,356,357,360,441,463,489,493,503,508,519,529,550,574,580,590,609,650,656,679,682,694,695,699,722,738,760,772,804,805,807,811,817,849,857,869,891,897,926,974,1004,1008,1019"
4270,2.8,Clc1ccc(C(=O)NCCc2ccc(OC(C(=O)[O-])(C)C)cc2)cc1,"8,21,33,38,46,80,114,128,183,197,202,216,219,265,310,317,322,356,361,362,392,483,486,548,561,641,650,659,667,673,695,715,718,726,730,770,807,816,828,841,849,893"
7254,35.2,O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](C)O1)[C@@H]1C[C@]2(O)[C@@](CO)([C@H]3[C@H]([C@]4(O)[C@@](C)([C@H](C5=CC(=O)OC5)CC4)CC3)CC2)CC1,"13,33,36,57,67,73,80,84,98,109,119,130,138,222,233,245,250,263,285,299,301,313,314,324,336,356,357,389,412,426,441,449,463,489,492,493,519,529,550,555,574,609,650,656,679,682,695,699,722,772,776,805,807,811,817,849,857,869,897,920,926,928,1008,1019"
1651,-1.6,Fc1c(-c2ccccc2)ccc([C@H](C(=O)[O-])C)c1,"1,33,64,65,83,136,175,202,222,283,310,316,324,341,352,356,389,457,650,680,699,715,726,736,807,816,829,849,875,893,900,904,997"
2836,6.9,O=C1[C@]2(C)Oc3c(O)ccc4c3[C@@]32[C@@H]([C@H]([N+@H](C)CC3)C4)CC1,"91,140,147,457,807,844"
2772,-1.1,O[C@@](C=C)(CCC[C@H](CCC[C@@H](CCCC(C)C)C)C)C,"1,33,80,114,118,146,283,284,342,392,406,461,599,621,694,698,727,739,755,807,823,836,884,887,906,975"
4738,14.7,O=C1N2[C@@H]3[C@@H]4[C@@]5(O)C(=CCO[C@H]4C1)C[N+@@H](C)CCC3(C(=O)C5)c1c2cccc1,"91,140,147,457,807,844"
7041,9.7,O(C)[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O[C@H]3[C@H](O)[C@H](O)[C@H](OC)O[C@@H]3CO)O[C@@H]2CO)O[C@H]1CO,"33,53,80,222,233,279,295,299,357,463,466,489,492,495,576,610,656,695,740,807,841,869,897,898,912,926,937,953,1019"
6663,26.5,ClCC(=O)[C@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@]1(C)C[C@H](O)[C@@]1(F)[C@]3(C)C([C@H](F)C[C@@H]21)=CC(=O)C=C3,"22,32,33,36,80,84,85,129,170,175,233,250,251,268,285,294,314,356,362,403,412,414,424,434,519,532,534,547,593,611,616,650,655,659,667,679,693,695,748,750,753,760,767,781,787,804,807,826,835,836,849,866,893,898,904,926,951,967,973,997,1002,1019"
3748,4.1,O[C@@H](C[C@H]1[N+H](C)[C@H](C[C@H](O)c2ccccc2)CCC1)c1ccccc1,"91,140,147,457,807,844"
6462,35.3,O[C@@H]1[C@@H]([C@H]2[C@@]3(C)[C@](C)(C=4[C@@H]([C@]5(C)[C@H](C(C)(C)[C@@H](O)CC5)CC=4)CC3)CC2)C[C@@H]([C@@H]2C(C)(C)O2)O1,"31,33,36,46,86,138,170,180,233,250,268,301,356,395,400,409,412,418,440,453,478,497,507,519,529,549,555,576,593,596,598,610,622,656,690,699,743,757,760,766,781,788,795,807,849,883,897,926,927,938,981,988,1019"
2449,-2.7,O=C(N(CC)Cc1ccncc1)[C@H](CO)c1ccccc1,"1,33,46,64,80,123,175,184,222,294,341,356,378,383,389,396,460,482,493,507,544,557,579,587,601,650,726,730,803,807,842,849,881,893,912,932,978,1008"
5674,44.8,O=C1[C@H]2[C@@](C)([C@]3(C)[C@H]([C@@]4(C)[C@@H](C(C)(C)CCC4)CC3)C1)CC[C@@]1(C)[C@@H]2[C@H](C(C)C)CC1,"1,4,33,36,72,81,138,157,175,191,208,231,250,253,267,283,301,314,337,348,351,356,370,412,449,453,470,478,507,555,558,580,632,650,712,721,768,886,889,926,973,975,1004,1009,1019"
3439,-2.7,Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N[C@@H](CC)Nc2c1,"33,80,83,90,126,147,176,207,252,266,294,301,350,356,366,392,430,452,469,561,568,583,607,625,650,659,672,691,802,833,840,849,861,865,875,892,924,958,1019"
7958,44.3,O=C(O[C@]12[C@H](O)[C@H](OC)[C@]3(O)[C@@H](OC(=O)c4ccccc4)[C@H]1[C@H]([C@]14[C@H](OC)C[C@@H](O)[C@@]5(COC)[C@H]1[C@H](OC)[C@@H]2[C@@H]4[N+@H](CC)C5)C3)C,"91,140,147,457,807,844"
7943,110.6,O(C)c1c(OC)cc2[C@@H]3[N+@@H](C)CCc2c1Oc1c(OC)c(OC)c2c([C@@H]([N+@@H](C)CC2)Cc2cc(c(O)cc2)Oc2ccc(cc2)C3)c1,"91,140,147,457,807,844"
765,-4.5,O=C(OCCC)c1c(O)cccc1,"13,33,64,80,145,147,167,175,187,294,356,423,439,568,578,583,649,650,695,726,794,807,849,870,893,967"
5704,24.1,O[C@@H]1C(C)(C)[C@H]2[C@](C)(C3=C([C@]4(C)[C@](C)([C@H]([C@H](CC/C=C(\C)/C)C)CC4)CC3)CC2)CC1,"1,4,5,8,31,33,36,80,104,136,138,159,171,180,208,233,250,283,301,356,401,412,418,477,478,479,523,549,550,556,558,610,641,669,694,714,739,746,760,784,788,807,810,860,926,946,1008,1017,1019"
7396,96.2,O[C@H]1C2Oc3c(O)c(-c4c(O)c5OC6[C@H](O)C=C[C@H]7[C@@H]8[N+@H](C)CCC67c5c(c4)C8)cc4c3C32[C@@H]([C@@H]([N+@H](C)CC3)C4)C=C1,"91,140,147,457,807,844"
8344,50.6,O([C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O1)[C@H]1[C@H]([C@@H](CC/C=C(\C)/C)C)[C@]2(C)[C@@](C)([C@@H]3[C@]4([C@@]5(C(C(C)(C)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O)[C@H](CO)O6)CC5)C(=O)C3)C4)CC2)C1,"1,4,13,33,36,40,80,138,208,210,222,231,233,242,249,250,265,272,283,299,301,314,333,342,356,357,370,401,412,463,478,479,489,492,520,528,537,549,550,556,558,559,599,610,622,650,656,659,669,679,694,695,712,729,739,740,798,807,820,855,857,869,897,926,939,953,989,1003,1011,1017,1019"
402,-4.5,O[C@H](C[N+H3])c1ccc(O)cc1,"91,140,147,457,807,844"
8567,82.9,O=C(O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H]([N+H](C)C)[C@H](O)[C@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC(=O)C)[C@@H](C)C[C@@H]3CC=O)O[C@H]2C)C[C@]1(OC(=O)C)C)CC,"91,140,147,457,807,844"
4697,6.0,Fc1ccc(C(=O)CCC[N+@H]2CC=C(N3C(=O)Nc4c3cccc4)CC2)cc1,"91,140,147,457,807,844"
6326,5.8,O=C(O[C@@H]1OC=C(CO[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O2)[C@H]2[C@H]1[C@@H](CO)[C@@H](O)C2)CC(C)C,"1,13,22,33,36,44,70,80,102,115,152,170,171,181,210,222,233,266,268,283,299,308,323,336,347,356,362,383,397,455,463,489,492,536,594,610,650,656,694,695,740,745,807,820,823,849,854,888,893,895,897,926,953,1015,1019"
3728,5.4,Oc1c2O[C@H]3C(=C)CC[C@@]4(O)[C@H]5[N+@H](CC6CC6)CC[C@]34c2c(cc1)C5,"91,140,147,457,807,844"
554,-4.5,Oc1cc(C)c(C(C)(C)C)cc1,"33,53,71,114,289,315,356,367,381,391,392,419,578,623,698,726,745,807,845,849,875"
3683,-1.5,O(CCOCCCC)CCOCc1c(CCC)cc2OCOc2c1,"13,33,80,219,242,294,301,325,356,441,451,591,625,632,656,691,695,702,718,738,742,745,776,794,839,849,875,881,887,926,968,973,1021"
1057,-1.3,C[C@H]1[C@@H]2[C@@H]([C@]3(C)C(C)(C)C(C=C3)C2)CC1,"33,36,59,96,131,236,250,268,285,301,519,525,537,562,622,673,761,764,787,801,812,831,835,849,899,926,955,1019"
2177,-5.4,O([C@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](CO)O1)c1ccc(O)cc1,"13,80,210,222,233,289,299,322,356,463,489,492,524,578,610,656,695,696,718,726,740,745,754,807,819,820,849,897,953,964,1019"
7314,55.6,Fc1c(N2c3nc(N4C[C@H]5C(NC(=O)[C@H](NC(=O)[C@H]([N+H3])C)C)[C@H]5C4)c(F)cc3C(=O)C(C(=O)[O-])=C2)ccc(F)c1,"91,140,147,457,807,844"
77,-4.5,O=C(N(O)C)NO,"33,35,115,128,139,193,549,560,607,640,650,807,878,881,893"
4679,6.7,O([C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)O1)[C@@H]1OC=C(C)[C@]2(O)[C@H](O)C[C@@](O)(C)[C@@H]12,"13,33,36,80,130,145,171,210,222,233,250,279,299,308,340,344,356,357,380,383,419,463,489,492,568,610,656,679,695,698,733,740,760,807,820,849,856,869,893,897,926,953,986,1013,1019"
3490,0.5,O(C)c1c2c(OC(=O)C=3C(=O)OCCC2=3)c2[C@H]3[C@@H](Oc2c1)OC=C3,"33,59,64,74,133,208,210,227,249,284,314,322,356,361,374,383,408,441,444,512,570,574,580,608,618,624,637,650,656,672,680,695,714,723,750,769,811,841,849,875,881,915,917,924,926,929,946,950,960,1019"
6608,11.7,O([C@H]1[C@H](O)[C@@H](O[C@@H]2[C@H](O)[C@H]([N+H2]C)[C@](O)(C)CO2)[C@H]([N+H3])C[C@H]1[N+H3])[C@@H]1[C@@H]([N+H3])CC[C@H]([C@H]([N+H2]C)C)O1,"91,140,147,457,807,844"
8124,65.8,O(C[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O[C@@H]2C[C@]3(O)[C@@](CO)([C@@H]4[C@@H]([C@]5(O)[C@@](C)([C@H](C6=CC(=O)OC6)CC5)CC4)CC3)CC2)O1)[C@@H]1[C@@H](C)O[C@H](O)C[C@H]1O,"13,33,36,57,67,68,80,84,98,109,112,119,124,130,138,222,233,245,250,263,268,285,299,301,313,314,324,336,356,357,388,389,412,426,441,449,451,463,472,476,485,489,492,493,519,529,555,574,609,610,637,650,656,679,682,694,695,699,722,776,805,807,811,817,820,823,849,854,857,869,897,920,926,928,953,1008,1019"
1672,-4.3,O=C([O-])[C@@H](C)c1ccc(C[C@@H]2C(=O)CCC2)cc1,"1,4,33,51,80,88,122,202,283,301,310,314,324,341,356,370,403,432,457,458,473,559,587,650,714,715,726,730,739,807,829,849,893,900,926,1019"
7865,127.8,O(C)c1c(OC)cc2c3[C@@H]([N+@H](C)CC2)Cc2cc(c(OC)cc2)Oc2ccc(cc2)C[C@H]2[N+@H](C)CCc4c2cc(c(OC)c4)Oc13,"91,140,147,457,807,844"
5605,56.8,O=CC=1[C@]2(C)[C@@H]([C@]3(C)[C@@H]([C@@]4(C)[C@](C)([C@@H]5[C@](C)([C@H](C(C)C)CC5)CC4)CC3)CC2)CCC=1,"1,2,8,10,33,36,38,39,93,123,138,175,243,250,253,267,283,301,310,345,356,412,452,453,478,498,527,592,650,694,712,757,768,849,860,889,918,926,994,1004,1019"
4842,16.6,O=C(O[C@@H]1[C@@]2(C)[C@@H]([C@@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1)CCCCCC,"3,15,33,36,49,80,102,105,118,119,138,186,212,243,249,250,289,294,301,356,362,375,381,408,420,453,455,519,540,549,561,562,578,591,593,622,636,650,682,695,713,714,726,745,766,794,807,823,849,875,887,893,926,927,1019"
3120,-0.7,C([C@@H]1C[N+@H](C)CCC1)C1c2c(Sc3c1cccc3)cccc2,"91,140,147,457,807,844"
2411,-1.6,O(C(c1ccccc1)c1ccccc1)C1CC[N+H](C)CC1,"91,140,147,457,807,844"
6782,18.4,S(=O)(=O)(O[C@@H]1[C@H](C)[C@@H]2[C@@H](O)[C@@]3([C@H](C(=O)[O-])C)[C@H]([C@]2(C)CC3)C1)c1cc2SC(=S)Nc2cc1,"1,3,33,36,52,90,97,110,119,138,162,186,202,207,228,233,250,268,283,285,289,298,308,319,324,327,339,350,356,387,410,440,452,453,455,457,463,478,586,643,650,675,693,695,715,721,726,759,786,798,807,841,849,861,875,885,893,915,926,927,994,1009,1014,1019"
4532,2.5,O(CCCCc1n(C2CCCCC2)nnn1)c1cc2c(NC(=O)CC2)cc1,"2,4,10,13,36,74,80,90,140,160,170,186,212,219,225,257,277,301,314,318,322,356,370,378,428,452,462,477,510,551,569,584,622,641,650,695,714,718,726,757,759,849,875,886,887,890,926,935,944,958,969,973,988,1019"
4162,1.2,O=C(OCC)c1ccc(OCC[N+@H]2[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)C2)cc1,"91,140,147,457,807,844"
2481,-4.4,O([C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O1)c1c(CO)cccc1,"13,64,80,175,210,222,233,296,299,325,356,386,463,489,492,524,549,573,610,656,695,696,726,740,807,820,837,849,852,897,946,953,1019"
5928,84.5,O=C1[C@@H](C)[C@]2(C)[C@H]([C@@]3(C)[C@H](C(=O)C2)[C@@]2(C)[C@](C)([C@@H]4[C@](C)(CC2)CCC(C)(C)C4)CC3)CC1,"33,36,54,104,138,148,175,225,250,266,273,285,301,308,314,356,370,412,453,463,470,478,558,559,571,600,622,626,649,650,679,712,714,768,870,926,940,992,994,1010,1019"
4591,4.9,Clc1sc2C(O)=C(C(=O)Nc3ncccc3)N(C)S(=O)(=O)c2c1,"33,46,64,75,78,121,128,131,134,162,175,207,239,240,288,302,315,356,365,375,378,381,428,448,469,470,486,489,506,511,561,567,578,650,659,675,726,792,807,840,842,849,875,893,924,935,987,990,993"
7624,90.7,O(C)c1c(O)c2Oc3ccc(cc3)C[C@@H]3[N+@@H](C)CCc4c3c(c(O)c(OC)c4)Oc3ccc(cc3)C[C@H]3[N+@H](C)CCc(c23)c1,"91,140,147,457,807,844"
645,-4.5,O[C@@H]1OC[C@@H](C)[C@@H]2[C@H]1[C@H](C)CC2,"33,105,233,285,301,380,475,522,576,609,622,656,756,801,802,807,835,854,899,914,926,968,1019"
2523,2.2,Clc1cc2[C@@H]3[C@H](c4c(Oc2cc1)cccc4)C[N+@@H](C)C3,"91,140,147,457,807,844"
2423,-1.4,FCC=1N(c2c(C)cccc2)C(=O)c2c(N=1)ccc(N)c2,"33,64,73,80,87,123,144,147,175,215,271,314,318,333,356,367,378,389,433,471,504,515,553,578,599,623,647,650,686,698,701,726,831,849,875,888,904,935,961,969,975,1015"
2607,-2.9,O[C@@H]1[C@@H](O)C[C@@H]2[C@@H]3[N+H](Cc4c([C@@H]13)cc1OCOc1c4)CC2,"91,140,147,457,807,844"
7262,57.7,O([C@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](C)O1)[C@@H]1C[C@]2(O)[C@@](C)([C@@H]3[C@H]([C@]4(O)[C@@](C)([C@H](O)C3)[C@H](C3=CC(=O)OC3)CC4)CC2)CC1,"9,13,33,36,57,63,67,73,82,84,109,119,130,131,138,233,245,250,263,268,285,298,299,301,313,314,324,336,356,357,360,412,424,441,463,489,493,508,519,529,550,555,574,609,650,656,679,682,695,699,722,760,772,804,805,807,811,817,849,857,869,897,926,1008,1019"
1804,-3.4,O[C@H]1C[C@@H]2[C@H]([C@@H]3[C@@H]([C@H]4[C@@H](CC3)CCC4)CC2)CC1,"4,26,39,120,233,268,276,301,343,443,486,522,585,590,622,802,807,926,937,971,1019,1023"
45,-3.0,[N+H3]CCCC[N+H3],"91,140,147,457,807,844"
216,-3.9,C(C)(C)[C@@H]1C=CC(C)=CC1,"1,33,59,223,231,253,283,287,356,444,547,598,698,713,757,814,849,871,911,926,930,1019"
8693,273.1,O=C(NCC(=O)N)[C@H](NC(=O)[C@@H]1N(C(=O)[C@H]2NC(=O)[C@H](CC(=O)N)NC(=O)[C@H]([C@@H](O)C)NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@@H](Cc3ccc(O)cc3)NC(=O)[C@@H]([N+H3])CSSC2)CCC1)CC(C)C,"91,140,147,457,807,844"
81,-3.8,O=C(C)c1[nH]ccc1,"8,33,64,90,143,267,356,482,539,650,726,751,788,796,806,807,821,849,893,1017"
133,-4.4,OCc1c(O)cccc1,"64,80,175,222,233,325,356,513,549,573,578,583,726,807,837,849"
873,-4.5,ClNS(=O)(=O)c1ccccc1,"64,65,128,175,295,319,350,356,389,452,502,575,650,659,726,805,808,849,883"
4023,3.5,S(C=1[C@@H](C)[C@@H]2[C@H]([C@H](O)C)C(=O)N2C=1C(=O)[O-])C1C[n+]2n(cnc2)C1,"1,5,33,41,116,201,202,208,227,243,263,283,285,294,314,334,353,356,378,430,438,457,460,463,470,511,544,550,579,614,650,652,671,676,684,686,687,703,705,715,739,807,815,841,849,862,871,893,898,926,932,935,960,1019"
5395,1.0,Clc1c([C@H](OCc2c(Cl)cccc2Cl)Cn2cncc2)ccc(Cl)c1,"1,15,64,77,80,165,185,191,216,237,246,272,316,349,356,366,378,439,494,542,543,561,579,630,659,667,695,726,737,745,778,805,816,842,843,849,875,898,925,932,935,960,974,1010"
3763,0.5,N[C@@]1(C)C[N+@H](C[C@H](CCCC)CC)CN(C[C@@H](CCCC)CC)C1,"91,140,147,457,807,844"
4409,7.8,O(C)c1cc2c(N3C(=O)C[C@H]4OCC=C5[C@@H]6[C@H]4[C@@H]3C32[C@H]([N+H](C5)CC3)C6)cc1,"91,140,147,457,807,844"
